

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   622.00000 -0.148711E+03  0.133248E+03 -0.148727E+03  0.115727E+03 -0.259193E+02   -163.514   -162.640   -298.684     622
   623.00000 -0.149101E+03  0.133300E+03 -0.149117E+03  0.115779E+03 -0.259701E+02   -166.192   -171.418   -288.835     623
   624.00000 -0.149741E+03  0.133402E+03 -0.149757E+03  0.115881E+03 -0.260362E+02   -155.291   -166.098   -262.958     624
   625.00000 -0.149741E+03  0.133472E+03 -0.149756E+03  0.115950E+03 -0.261237E+02   -197.800   -189.077   -239.164     625
   626.00000 -0.149709E+03  0.133685E+03 -0.149725E+03  0.116164E+03 -0.262422E+02   -228.832   -213.820   -225.231     626
   627.00000 -0.149652E+03  0.133885E+03 -0.149668E+03  0.116364E+03 -0.263773E+02   -260.724   -237.809   -217.711     627
   628.00000 -0.149608E+03  0.134077E+03 -0.149624E+03  0.116555E+03 -0.265180E+02   -285.791   -258.788   -216.583     628
   629.00000 -0.149608E+03  0.134205E+03 -0.149623E+03  0.116683E+03 -0.266556E+02   -297.918   -273.878   -217.796     629
   630.00000 -0.149608E+03  0.134338E+03 -0.149623E+03  0.116817E+03 -0.267872E+02   -306.347   -283.135   -220.740     630
   631.00000 -0.149836E+03  0.134469E+03 -0.149851E+03  0.116947E+03 -0.269151E+02   -260.552   -270.274   -224.250     631
   632.00000 -0.149840E+03  0.134611E+03 -0.149855E+03  0.117090E+03 -0.270351E+02   -300.894   -284.369   -228.492     632
   633.00000 -0.149815E+03  0.134797E+03 -0.149831E+03  0.117276E+03 -0.271461E+02   -334.512   -304.720   -232.747     633
   634.00000 -0.151455E+03  0.134860E+03 -0.151471E+03  0.117339E+03 -0.272498E+02   -138.328   -181.766   -236.963     634
   635.00000 -0.151465E+03  0.134947E+03 -0.151481E+03  0.117426E+03 -0.273461E+02   -213.999   -209.523   -240.087     635
   636.00000 -0.151465E+03  0.135029E+03 -0.151481E+03  0.117508E+03 -0.274409E+02   -237.672   -228.001   -239.284     636
   637.00000 -0.151461E+03  0.135158E+03 -0.151477E+03  0.117636E+03 -0.275403E+02   -258.109   -244.141   -236.907     637
   638.00000 -0.151392E+03  0.135335E+03 -0.151408E+03  0.117814E+03 -0.276432E+02   -295.417   -268.330   -235.268     638
   639.00000 -0.151337E+03  0.135519E+03 -0.151353E+03  0.117998E+03 -0.277461E+02   -324.037   -289.941   -235.686     639
   640.00000 -0.151337E+03  0.135706E+03 -0.151353E+03  0.118184E+03 -0.278456E+02   -335.828   -306.252   -237.318     640
   641.00000 -0.151310E+03  0.135848E+03 -0.151325E+03  0.118327E+03 -0.279398E+02   -367.257   -327.690   -240.119     641
   642.00000 -0.154160E+03  0.135868E+03 -0.154175E+03  0.118346E+03 -0.280309E+02   -104.008   -138.070   -243.973     642
   643.00000 -0.154740E+03  0.135965E+03 -0.154755E+03  0.118443E+03 -0.281190E+02   -146.272   -154.127   -244.478     643
   644.00000 -0.154681E+03  0.136130E+03 -0.154697E+03  0.118609E+03 -0.282177E+02   -199.543   -187.224   -232.591     644
   645.00000 -0.154627E+03  0.136271E+03 -0.154643E+03  0.118750E+03 -0.283472E+02   -226.991   -210.488   -219.682     645
   646.00000 -0.154606E+03  0.136428E+03 -0.154622E+03  0.118906E+03 -0.284923E+02   -245.158   -228.191   -212.586     646
   647.00000 -0.154526E+03  0.136573E+03 -0.154541E+03  0.119052E+03 -0.286426E+02   -276.790   -249.364   -211.654     647
   648.00000 -0.154451E+03  0.136717E+03 -0.154466E+03  0.119196E+03 -0.287894E+02   -299.960   -267.587   -213.030     648
   649.00000 -0.154537E+03  0.136870E+03 -0.154553E+03  0.119349E+03 -0.289334E+02   -280.742   -270.882   -215.581     649
   650.00000 -0.154452E+03  0.137007E+03 -0.154467E+03  0.119486E+03 -0.290696E+02   -331.068   -291.857   -219.640     650
   651.00000 -0.154360E+03  0.137138E+03 -0.154376E+03  0.119617E+03 -0.291962E+02   -364.971   -312.971   -224.266     651
   652.00000 -0.154292E+03  0.137276E+03 -0.154308E+03  0.119754E+03 -0.293138E+02   -386.448   -331.032   -229.166     652
   653.00000 -0.154215E+03  0.137397E+03 -0.154230E+03  0.119875E+03 -0.294190E+02   -420.294   -351.365   -234.332     653
   654.00000 -0.154167E+03  0.137516E+03 -0.154182E+03  0.119995E+03 -0.295140E+02   -431.370   -365.347   -239.619     654
   655.00000 -0.154134E+03  0.137665E+03 -0.154150E+03  0.120143E+03 -0.296016E+02   -440.789   -377.607   -246.003     655
   656.00000 -0.154534E+03  0.137727E+03 -0.154550E+03  0.120205E+03 -0.296863E+02   -271.094   -316.950   -252.647     656
   657.00000 -0.154489E+03  0.137844E+03 -0.154505E+03  0.120323E+03 -0.297658E+02   -358.900   -335.036   -258.931     657
   658.00000 -0.154423E+03  0.137930E+03 -0.154439E+03  0.120409E+03 -0.298402E+02   -399.979   -354.698   -264.543     658
   659.00000 -0.154331E+03  0.138023E+03 -0.154347E+03  0.120502E+03 -0.299109E+02   -453.730   -379.223   -269.679     659
   660.00000 -0.154255E+03  0.138113E+03 -0.154271E+03  0.120592E+03 -0.299771E+02   -486.211   -399.925   -274.434     660
   661.00000 -0.154177E+03  0.138210E+03 -0.154193E+03  0.120688E+03 -0.300397E+02   -527.977   -422.003   -279.098     661
   662.00000 -0.154177E+03  0.138239E+03 -0.154191E+03  0.120718E+03 -0.300990E+02   -490.259   -427.368   -283.713     662
   663.00000 -0.154174E+03  0.138318E+03 -0.154190E+03  0.120796E+03 -0.301548E+02   -471.351   -422.117   -288.289     663
   664.00000 -0.154174E+03  0.138354E+03 -0.154189E+03  0.120833E+03 -0.302072E+02   -474.407   -429.607   -292.846     664
   665.00000 -0.154174E+03  0.138384E+03 -0.154189E+03  0.120863E+03 -0.302563E+02   -464.272   -425.832   -297.359     665
   666.00000 -0.154157E+03  0.138447E+03 -0.154172E+03  0.120925E+03 -0.303019E+02   -473.153   -429.039   -301.859     666
   667.00000 -0.154142E+03  0.138538E+03 -0.154158E+03  0.121016E+03 -0.303446E+02   -482.842   -436.653   -306.766     667
   668.00000 -0.154152E+03  0.138623E+03 -0.154168E+03  0.121102E+03 -0.303863E+02   -478.132   -443.358   -312.380     668
   669.00000 -0.154392E+03  0.138731E+03 -0.154408E+03  0.121210E+03 -0.304265E+02   -352.956   -408.621   -317.538     669
   670.00000 -0.154392E+03  0.138784E+03 -0.154407E+03  0.121262E+03 -0.304653E+02   -427.354   -416.151   -322.414     670
   671.00000 -0.155080E+03  0.138852E+03 -0.155095E+03  0.121331E+03 -0.305027E+02   -230.875   -321.362   -327.078     671
   672.00000 -0.155090E+03  0.138892E+03 -0.155105E+03  0.121371E+03 -0.305388E+02   -319.628   -329.810   -331.463     672
   673.00000 -0.155039E+03  0.138960E+03 -0.155055E+03  0.121438E+03 -0.305737E+02   -372.948   -353.850   -335.259     673
   674.00000 -0.155037E+03  0.139014E+03 -0.155053E+03  0.121492E+03 -0.306076E+02   -380.508   -365.914   -338.138     674
   675.00000 -0.155184E+03  0.139095E+03 -0.155200E+03  0.121574E+03 -0.306409E+02   -334.656   -358.130   -340.449     675
   676.00000 -0.155270E+03  0.139159E+03 -0.155285E+03  0.121637E+03 -0.306736E+02   -343.573   -357.172   -342.143     676
   677.00000 -0.156210E+03  0.139194E+03 -0.156225E+03  0.121673E+03 -0.307060E+02   -188.218   -258.926   -343.537     677
   678.00000 -0.157050E+03  0.139212E+03 -0.157065E+03  0.121691E+03 -0.307379E+02   -171.116   -211.933   -344.627     678
   679.00000 -0.156992E+03  0.139262E+03 -0.157008E+03  0.121741E+03 -0.307698E+02   -243.934   -240.488   -344.180     679
   680.00000 -0.156975E+03  0.139316E+03 -0.156991E+03  0.121795E+03 -0.308026E+02   -270.827   -263.001   -340.143     680
   681.00000 -0.156975E+03  0.139358E+03 -0.156991E+03  0.121837E+03 -0.308371E+02   -286.677   -277.869   -333.450     681
   682.00000 -0.156975E+03  0.139381E+03 -0.156990E+03  0.121860E+03 -0.308743E+02   -298.627   -288.552   -326.216     682
   683.00000 -0.157655E+03  0.139396E+03 -0.157670E+03  0.121874E+03 -0.309125E+02   -194.131   -234.935   -319.328     683
   684.00000 -0.157725E+03  0.139413E+03 -0.157740E+03  0.121892E+03 -0.309526E+02   -240.225   -245.086   -313.422     684
   685.00000 -0.157700E+03  0.139454E+03 -0.157715E+03  0.121933E+03 -0.309944E+02   -274.186   -264.589   -307.700     685
   686.00000 -0.157646E+03  0.139487E+03 -0.157661E+03  0.121966E+03 -0.310388E+02   -299.376   -281.452   -302.731     686
   687.00000 -0.157698E+03  0.139552E+03 -0.157714E+03  0.122031E+03 -0.310858E+02   -292.619   -288.033   -298.047     687
   688.00000 -0.157629E+03  0.139574E+03 -0.157644E+03  0.122052E+03 -0.311363E+02   -329.998   -303.544   -294.411     688
   689.00000 -0.157576E+03  0.139597E+03 -0.157591E+03  0.122075E+03 -0.311889E+02   -343.675   -315.340   -292.181     689
   690.00000 -0.157522E+03  0.139629E+03 -0.157538E+03  0.122108E+03 -0.312426E+02   -358.551   -327.167   -290.986     690
   691.00000 -0.157772E+03  0.139651E+03 -0.157788E+03  0.122130E+03 -0.312966E+02   -272.781   -297.896   -290.603     691
   692.00000 -0.157772E+03  0.139717E+03 -0.157788E+03  0.122196E+03 -0.313505E+02   -315.892   -308.116   -291.076     692
   693.00000 -0.157766E+03  0.139787E+03 -0.157781E+03  0.122266E+03 -0.314038E+02   -336.648   -321.563   -291.966     693
   694.00000 -0.158046E+03  0.139807E+03 -0.158061E+03  0.122286E+03 -0.314564E+02   -263.051   -292.235   -292.997     694
   695.00000 -0.158046E+03  0.139829E+03 -0.158061E+03  0.122308E+03 -0.315082E+02   -304.760   -300.176   -294.145     695
   696.00000 -0.157985E+03  0.139841E+03 -0.158000E+03  0.122320E+03 -0.315590E+02   -337.436   -314.833   -295.199     696
   697.00000 -0.157922E+03  0.139853E+03 -0.157937E+03  0.122331E+03 -0.316091E+02   -358.404   -328.442   -296.133     697
   698.00000 -0.158300E+03  0.139875E+03 -0.158315E+03  0.122353E+03 -0.316587E+02   -248.334   -286.944   -297.006     698
   699.00000 -0.158868E+03  0.139899E+03 -0.158883E+03  0.122378E+03 -0.317077E+02   -204.185   -244.499   -297.904     699
   700.00000 -0.159171E+03  0.139924E+03 -0.159186E+03  0.122403E+03 -0.317560E+02   -215.716   -236.480   -298.634     700
   701.00000 -0.160131E+03  0.139945E+03 -0.160146E+03  0.122424E+03 -0.318041E+02   -158.528   -190.257   -298.287     701
   702.00000 -0.160189E+03  0.139971E+03 -0.160204E+03  0.122449E+03 -0.318535E+02   -212.512   -211.969   -295.253     702
   703.00000 -0.160459E+03  0.139998E+03 -0.160474E+03  0.122477E+03 -0.319071E+02   -202.310   -211.576   -287.648     703
   704.00000 -0.160459E+03  0.140019E+03 -0.160474E+03  0.122498E+03 -0.319686E+02   -234.495   -227.414   -277.335     704
   705.00000 -0.160469E+03  0.140038E+03 -0.160484E+03  0.122517E+03 -0.320368E+02   -246.552   -238.062   -267.594     705
   706.00000 -0.160489E+03  0.140065E+03 -0.160504E+03  0.122544E+03 -0.321115E+02   -255.366   -246.655   -260.063     706
   707.00000 -0.160471E+03  0.140087E+03 -0.160486E+03  0.122566E+03 -0.321910E+02   -271.011   -257.537   -255.348     707
   708.00000 -0.160430E+03  0.140097E+03 -0.160445E+03  0.122576E+03 -0.322730E+02   -285.569   -267.900   -252.997     708
   709.00000 -0.160355E+03  0.140099E+03 -0.160370E+03  0.122578E+03 -0.323559E+02   -304.172   -279.364   -252.168     709
   710.00000 -0.160355E+03  0.140123E+03 -0.160371E+03  0.122601E+03 -0.324384E+02   -296.400   -281.334   -252.813     710
   711.00000 -0.162105E+03  0.140130E+03 -0.162121E+03  0.122608E+03 -0.325204E+02   -130.085   -167.430   -253.773     711
   712.00000 -0.163855E+03  0.140136E+03 -0.163871E+03  0.122615E+03 -0.326025E+02   -112.725   -130.129   -251.780     712
   713.00000 -0.164535E+03  0.140145E+03 -0.164551E+03  0.122624E+03 -0.326925E+02   -135.512   -140.306   -236.802     713
   714.00000 -0.164595E+03  0.140152E+03 -0.164611E+03  0.122630E+03 -0.328228E+02   -170.070   -163.144   -209.165     714
   715.00000 -0.164765E+03  0.140161E+03 -0.164781E+03  0.122639E+03 -0.330020E+02   -175.818   -172.051   -189.588     715
   716.00000 -0.164835E+03  0.140183E+03 -0.164851E+03  0.122661E+03 -0.332248E+02   -190.067   -182.794   -181.633     716
   717.00000 -0.165565E+03  0.140197E+03 -0.165581E+03  0.122675E+03 -0.334697E+02   -149.316   -160.278   -178.938     717
   718.00000 -0.167065E+03  0.140202E+03 -0.167081E+03  0.122681E+03 -0.337254E+02   -114.789   -126.942   -175.951     718
   719.00000 -0.167415E+03  0.140232E+03 -0.167431E+03  0.122711E+03 -0.340147E+02   -145.337   -143.361   -165.742     719
   720.00000 -0.167412E+03  0.140255E+03 -0.167428E+03  0.122733E+03 -0.343582E+02   -172.347   -161.571   -157.509     720
   721.00000 -0.167352E+03  0.140259E+03 -0.167367E+03  0.122738E+03 -0.347180E+02   -189.728   -175.812   -156.530     721
   722.00000 -0.167340E+03  0.140277E+03 -0.167356E+03  0.122756E+03 -0.350685E+02   -197.982   -185.062   -158.941     722
   723.00000 -0.167271E+03  0.140279E+03 -0.167286E+03  0.122757E+03 -0.353937E+02   -212.907   -196.092   -163.379     723
   724.00000 -0.167230E+03  0.140294E+03 -0.167245E+03  0.122772E+03 -0.356949E+02   -218.843   -202.987   -168.186     724
   725.00000 -0.167450E+03  0.140300E+03 -0.167465E+03  0.122778E+03 -0.359827E+02   -194.058   -194.042   -173.137     725
   726.00000 -0.167425E+03  0.140315E+03 -0.167440E+03  0.122794E+03 -0.362453E+02   -218.217   -205.137   -177.569     726
   727.00000 -0.167425E+03  0.140328E+03 -0.167440E+03  0.122807E+03 -0.364864E+02   -224.430   -211.833   -181.504     727
   728.00000 -0.167413E+03  0.140349E+03 -0.167429E+03  0.122828E+03 -0.367094E+02   -232.272   -218.573   -185.339     728
   729.00000 -0.167413E+03  0.140365E+03 -0.167429E+03  0.122844E+03 -0.369096E+02   -236.948   -223.765   -189.090     729
   730.00000 -0.167395E+03  0.140383E+03 -0.167410E+03  0.122862E+03 -0.370943E+02   -244.682   -229.867   -193.095     730
end
