

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   623.00000 -0.149101E+03  0.133300E+03 -0.149112E+03  0.114559E+03 -0.266297E+02   -120.081   -124.765   -232.725     623
   624.00000 -0.149741E+03  0.133402E+03 -0.149752E+03  0.114661E+03 -0.266916E+02   -110.869   -119.555   -207.730     624
   625.00000 -0.149741E+03  0.133472E+03 -0.149751E+03  0.114730E+03 -0.267785E+02   -150.902   -142.027   -184.673     625
   626.00000 -0.149708E+03  0.133685E+03 -0.149721E+03  0.114944E+03 -0.269007E+02   -180.102   -164.303   -170.942     626
   627.00000 -0.149652E+03  0.133885E+03 -0.149663E+03  0.115144E+03 -0.270392E+02   -211.674   -187.726   -163.987     627
   628.00000 -0.149608E+03  0.134076E+03 -0.149619E+03  0.115335E+03 -0.271823E+02   -236.868   -208.287   -163.365     628
   629.00000 -0.149608E+03  0.134205E+03 -0.149618E+03  0.115463E+03 -0.273212E+02   -249.192   -223.364   -164.968     629
   630.00000 -0.149608E+03  0.134338E+03 -0.149618E+03  0.115597E+03 -0.274535E+02   -258.386   -233.043   -168.151     630
   631.00000 -0.149836E+03  0.134468E+03 -0.149846E+03  0.115727E+03 -0.275815E+02   -207.652   -219.175   -171.837     631
   632.00000 -0.149840E+03  0.134611E+03 -0.149850E+03  0.115870E+03 -0.277012E+02   -249.993   -232.969   -176.149     632
   633.00000 -0.149815E+03  0.134797E+03 -0.149826E+03  0.116056E+03 -0.278113E+02   -286.331   -254.659   -180.424     633
   634.00000 -0.151455E+03  0.134860E+03 -0.151466E+03  0.116119E+03 -0.279140E+02    -94.406   -132.284   -184.599     634
   635.00000 -0.151465E+03  0.134947E+03 -0.151476E+03  0.116206E+03 -0.280089E+02   -162.809   -157.929   -187.854     635
   636.00000 -0.151465E+03  0.135029E+03 -0.151476E+03  0.116288E+03 -0.281015E+02   -186.012   -176.311   -187.300     636
   637.00000 -0.151461E+03  0.135158E+03 -0.151472E+03  0.116416E+03 -0.281989E+02   -205.975   -192.139   -184.984     637
   638.00000 -0.151392E+03  0.135335E+03 -0.151403E+03  0.116594E+03 -0.282998E+02   -244.211   -215.889   -183.354     638
   639.00000 -0.151337E+03  0.135519E+03 -0.151348E+03  0.116778E+03 -0.284009E+02   -275.692   -238.542   -183.714     639
   640.00000 -0.151337E+03  0.135706E+03 -0.151349E+03  0.116965E+03 -0.284988E+02   -286.756   -255.244   -185.219     640
   641.00000 -0.151309E+03  0.135848E+03 -0.151320E+03  0.117107E+03 -0.285913E+02   -321.643   -277.247   -187.673     641
   642.00000 -0.154159E+03  0.135868E+03 -0.154170E+03  0.117126E+03 -0.286809E+02    -66.705    -92.410   -190.824     642
   643.00000 -0.154739E+03  0.135965E+03 -0.154750E+03  0.117223E+03 -0.287654E+02   -104.040   -108.873   -191.533     643
   644.00000 -0.154681E+03  0.136130E+03 -0.154692E+03  0.117389E+03 -0.288660E+02   -151.249   -139.176   -178.993     644
   645.00000 -0.154627E+03  0.136271E+03 -0.154638E+03  0.117530E+03 -0.289982E+02   -177.660   -160.694   -165.998     645
   646.00000 -0.154606E+03  0.136428E+03 -0.154617E+03  0.117687E+03 -0.291464E+02   -195.161   -177.682   -159.122     646
   647.00000 -0.154525E+03  0.136573E+03 -0.154536E+03  0.117832E+03 -0.292977E+02   -227.013   -198.271   -158.252     647
   648.00000 -0.154451E+03  0.136717E+03 -0.154461E+03  0.117976E+03 -0.294465E+02   -251.935   -216.618   -160.250     648
   649.00000 -0.154537E+03  0.136870E+03 -0.154548E+03  0.118129E+03 -0.295916E+02   -229.051   -219.534   -163.003     649
   650.00000 -0.154452E+03  0.137007E+03 -0.154462E+03  0.118266E+03 -0.297283E+02   -284.637   -241.478   -167.198     650
   651.00000 -0.154360E+03  0.137138E+03 -0.154371E+03  0.118397E+03 -0.298550E+02   -324.036   -263.493   -171.857     651
   652.00000 -0.154292E+03  0.137275E+03 -0.154303E+03  0.118534E+03 -0.299722E+02   -350.188   -283.347   -176.706     652
   653.00000 -0.154215E+03  0.137396E+03 -0.154226E+03  0.118655E+03 -0.300770E+02   -392.084   -305.993   -181.704     653
   654.00000 -0.154167E+03  0.137516E+03 -0.154177E+03  0.118775E+03 -0.301717E+02   -405.869   -321.556   -186.731     654
   655.00000 -0.154134E+03  0.137665E+03 -0.154145E+03  0.118923E+03 -0.302562E+02   -417.492   -335.487   -191.861     655
   656.00000 -0.154534E+03  0.137726E+03 -0.154545E+03  0.118985E+03 -0.303377E+02   -216.498   -269.391   -198.194     656
   657.00000 -0.154489E+03  0.137844E+03 -0.154500E+03  0.119103E+03 -0.304138E+02   -311.364   -286.358   -204.104     657
   658.00000 -0.154423E+03  0.137930E+03 -0.154434E+03  0.119189E+03 -0.304846E+02   -362.325   -308.322   -209.501     658
   659.00000 -0.154331E+03  0.138023E+03 -0.154342E+03  0.119282E+03 -0.305513E+02   -430.582   -335.003   -214.450     659
   660.00000 -0.154255E+03  0.138113E+03 -0.154266E+03  0.119372E+03 -0.306132E+02   -474.760   -359.215   -219.037     660
   661.00000 -0.154177E+03  0.138210E+03 -0.154188E+03  0.119468E+03 -0.306715E+02   -535.175   -385.102   -223.444     661
   662.00000 -0.154177E+03  0.138239E+03 -0.154186E+03  0.119498E+03 -0.307261E+02   -478.849   -391.796   -227.798     662
   663.00000 -0.154174E+03  0.138318E+03 -0.154185E+03  0.119577E+03 -0.307772E+02   -451.260   -385.521   -232.094     663
   664.00000 -0.154174E+03  0.138354E+03 -0.154184E+03  0.119613E+03 -0.308247E+02   -452.068   -392.184   -236.366     664
   665.00000 -0.154174E+03  0.138384E+03 -0.154184E+03  0.119643E+03 -0.308686E+02   -440.066   -388.689   -240.674     665
   666.00000 -0.154157E+03  0.138447E+03 -0.154167E+03  0.119706E+03 -0.309102E+02   -450.463   -391.549   -245.777     666
   667.00000 -0.154142E+03  0.138538E+03 -0.154153E+03  0.119796E+03 -0.309500E+02   -462.708   -400.601   -250.713     667
   668.00000 -0.154152E+03  0.138623E+03 -0.154163E+03  0.119882E+03 -0.309890E+02   -454.025   -408.181   -255.551     668
   669.00000 -0.154392E+03  0.138731E+03 -0.154403E+03  0.119990E+03 -0.310263E+02   -298.085   -367.366   -260.138     669
   670.00000 -0.154392E+03  0.138784E+03 -0.154402E+03  0.120043E+03 -0.310621E+02   -381.299   -373.665   -264.536     670
   671.00000 -0.155080E+03  0.138852E+03 -0.155090E+03  0.120111E+03 -0.310965E+02   -175.816   -273.197   -268.788     671
   672.00000 -0.155090E+03  0.138892E+03 -0.155100E+03  0.120151E+03 -0.311294E+02   -264.231   -277.137   -272.865     672
   673.00000 -0.155039E+03  0.138960E+03 -0.155050E+03  0.120218E+03 -0.311610E+02   -319.256   -299.359   -276.593     673
   674.00000 -0.155037E+03  0.139014E+03 -0.155048E+03  0.120272E+03 -0.311913E+02   -327.716   -312.410   -279.702     674
   675.00000 -0.155184E+03  0.139095E+03 -0.155195E+03  0.120354E+03 -0.312208E+02   -274.699   -303.226   -282.384     675
   676.00000 -0.155270E+03  0.139159E+03 -0.155280E+03  0.120417E+03 -0.312496E+02   -283.228   -301.208   -284.489     676
   677.00000 -0.156210E+03  0.139194E+03 -0.156220E+03  0.120453E+03 -0.312777E+02   -136.266   -203.775   -286.204     677
   678.00000 -0.157050E+03  0.139212E+03 -0.157060E+03  0.120471E+03 -0.313053E+02   -121.231   -157.553   -287.585     678
   679.00000 -0.156992E+03  0.139262E+03 -0.157003E+03  0.120521E+03 -0.313326E+02   -188.898   -184.971   -287.981     679
   680.00000 -0.156975E+03  0.139316E+03 -0.156986E+03  0.120575E+03 -0.313605E+02   -213.470   -205.635   -285.384     680
   681.00000 -0.156975E+03  0.139358E+03 -0.156986E+03  0.120617E+03 -0.313899E+02   -228.652   -219.979   -280.194     681
   682.00000 -0.156975E+03  0.139381E+03 -0.156985E+03  0.120640E+03 -0.314221E+02   -240.219   -230.303   -273.553     682
   683.00000 -0.157655E+03  0.139396E+03 -0.157665E+03  0.120654E+03 -0.314555E+02   -140.765   -178.430   -266.929     683
   684.00000 -0.157725E+03  0.139413E+03 -0.157735E+03  0.120672E+03 -0.314911E+02   -184.799   -188.337   -260.878     684
   685.00000 -0.157700E+03  0.139454E+03 -0.157710E+03  0.120713E+03 -0.315289E+02   -215.810   -206.293   -254.910     685
   686.00000 -0.157646E+03  0.139487E+03 -0.157656E+03  0.120746E+03 -0.315690E+02   -240.930   -222.835   -248.711     686
   687.00000 -0.157698E+03  0.139552E+03 -0.157709E+03  0.120811E+03 -0.316107E+02   -233.466   -229.282   -242.933     687
   688.00000 -0.157629E+03  0.139573E+03 -0.157639E+03  0.120832E+03 -0.316550E+02   -272.099   -244.952   -239.061     688
   689.00000 -0.157576E+03  0.139597E+03 -0.157586E+03  0.120855E+03 -0.317021E+02   -286.046   -256.754   -236.406     689
   690.00000 -0.157522E+03  0.139629E+03 -0.157533E+03  0.120888E+03 -0.317507E+02   -301.465   -268.442   -234.751     690
   691.00000 -0.157772E+03  0.139651E+03 -0.157783E+03  0.120910E+03 -0.318000E+02   -213.282   -239.472   -233.922     691
   692.00000 -0.157772E+03  0.139717E+03 -0.157783E+03  0.120976E+03 -0.318495E+02   -257.070   -249.724   -234.007     692
   693.00000 -0.157766E+03  0.139787E+03 -0.157776E+03  0.121046E+03 -0.318986E+02   -277.464   -262.636   -234.595     693
   694.00000 -0.158046E+03  0.139807E+03 -0.158056E+03  0.121066E+03 -0.319472E+02   -203.330   -233.259   -235.374     694
   695.00000 -0.158046E+03  0.139829E+03 -0.158056E+03  0.121088E+03 -0.319951E+02   -244.651   -240.440   -236.327     695
   696.00000 -0.157985E+03  0.139841E+03 -0.157995E+03  0.121100E+03 -0.320420E+02   -278.044   -255.374   -237.231     696
   697.00000 -0.157921E+03  0.139852E+03 -0.157932E+03  0.121111E+03 -0.320883E+02   -299.872   -268.683   -238.032     697
   698.00000 -0.158300E+03  0.139875E+03 -0.158310E+03  0.121134E+03 -0.321341E+02   -188.942   -227.682   -238.780     698
   699.00000 -0.158868E+03  0.139899E+03 -0.158879E+03  0.121158E+03 -0.321792E+02   -148.743   -186.292   -239.556     699
   700.00000 -0.159171E+03  0.139924E+03 -0.159181E+03  0.121183E+03 -0.322237E+02   -160.111   -178.776   -240.190     700
   701.00000 -0.160131E+03  0.139945E+03 -0.160141E+03  0.121204E+03 -0.322681E+02   -110.088   -136.277   -239.910     701
   702.00000 -0.160189E+03  0.139970E+03 -0.160199E+03  0.121229E+03 -0.323137E+02   -157.702   -156.279   -237.054     702
   703.00000 -0.160459E+03  0.139998E+03 -0.160469E+03  0.121257E+03 -0.323639E+02   -148.167   -156.201   -229.396     703
   704.00000 -0.160459E+03  0.140019E+03 -0.160469E+03  0.121278E+03 -0.324232E+02   -179.519   -172.055   -218.650     704
   705.00000 -0.160469E+03  0.140038E+03 -0.160479E+03  0.121297E+03 -0.324904E+02   -191.199   -182.625   -208.514     705
   706.00000 -0.160489E+03  0.140065E+03 -0.160499E+03  0.121324E+03 -0.325649E+02   -199.156   -190.474   -200.795     706
   707.00000 -0.160471E+03  0.140087E+03 -0.160481E+03  0.121346E+03 -0.326449E+02   -214.116   -200.355   -196.032     707
   708.00000 -0.160429E+03  0.140097E+03 -0.160440E+03  0.121356E+03 -0.327277E+02   -228.177   -210.098   -193.613     708
   709.00000 -0.160355E+03  0.140099E+03 -0.160366E+03  0.121358E+03 -0.328114E+02   -246.901   -221.152   -192.733     709
   710.00000 -0.160355E+03  0.140122E+03 -0.160366E+03  0.121381E+03 -0.328948E+02   -238.150   -222.857   -193.414     710
   711.00000 -0.162105E+03  0.140130E+03 -0.162116E+03  0.121388E+03 -0.329776E+02    -86.802   -116.285   -194.437     711
   712.00000 -0.163855E+03  0.140136E+03 -0.163866E+03  0.121395E+03 -0.330606E+02    -74.281    -86.218   -192.194     712
   713.00000 -0.164535E+03  0.140145E+03 -0.164546E+03  0.121404E+03 -0.331592E+02    -93.330    -96.260   -175.678     713
   714.00000 -0.164595E+03  0.140152E+03 -0.164606E+03  0.121411E+03 -0.333140E+02   -125.103   -117.376   -146.701     714
   715.00000 -0.164765E+03  0.140161E+03 -0.164776E+03  0.121419E+03 -0.335502E+02   -129.095   -124.595   -131.421     715
   716.00000 -0.164835E+03  0.140183E+03 -0.164846E+03  0.121441E+03 -0.338271E+02   -142.961   -135.138   -126.635     716
   717.00000 -0.165565E+03  0.140196E+03 -0.165576E+03  0.121455E+03 -0.341129E+02   -105.862   -113.772   -126.174     717
   718.00000 -0.167065E+03  0.140202E+03 -0.167076E+03  0.121461E+03 -0.344022E+02    -76.923    -85.176   -123.967     718
   719.00000 -0.167415E+03  0.140232E+03 -0.167426E+03  0.121491E+03 -0.347386E+02   -103.914   -101.051   -114.102     719
   720.00000 -0.167412E+03  0.140255E+03 -0.167423E+03  0.121513E+03 -0.351671E+02   -129.704   -118.858   -108.594     720
   721.00000 -0.167351E+03  0.140259E+03 -0.167362E+03  0.121518E+03 -0.356009E+02   -146.588   -132.349   -109.770     721
   722.00000 -0.167340E+03  0.140277E+03 -0.167351E+03  0.121536E+03 -0.360013E+02   -154.136   -141.171   -113.318     722
   723.00000 -0.167271E+03  0.140279E+03 -0.167281E+03  0.121537E+03 -0.363411E+02   -168.863   -151.804   -117.826     723
   724.00000 -0.167230E+03  0.140294E+03 -0.167240E+03  0.121553E+03 -0.366432E+02   -174.522   -158.429   -122.815     724
   725.00000 -0.167450E+03  0.140300E+03 -0.167460E+03  0.121558E+03 -0.369304E+02   -149.118   -149.653   -128.224     725
   726.00000 -0.167424E+03  0.140315E+03 -0.167435E+03  0.121574E+03 -0.371916E+02   -173.083   -160.089   -132.885     726
   727.00000 -0.167424E+03  0.140328E+03 -0.167435E+03  0.121587E+03 -0.374310E+02   -179.060   -166.573   -136.939     727
   728.00000 -0.167413E+03  0.140349E+03 -0.167424E+03  0.121608E+03 -0.376525E+02   -186.844   -173.163   -140.832     728
   729.00000 -0.167413E+03  0.140365E+03 -0.167424E+03  0.121624E+03 -0.378516E+02   -191.297   -178.190   -144.600     729
   730.00000 -0.167395E+03  0.140383E+03 -0.167406E+03  0.121642E+03 -0.380336E+02   -199.379   -184.297   -148.259     730
end
